id,height,weight,label
6877,152,43,normal
6878,194,36,thin
6879,133,50,fat
6880,138,47,normal
6881,131,58,fat
6882,134,69,fat
6883,150,61,fat
6884,194,78,normal
6885,188,65,thin
6886,126,65,fat
6887,147,51,normal
6888,188,39,thin
6889,131,38,normal
6890,129,68,fat
6891,166,75,fat
6892,130,55,fat
6893,183,69,normal
6894,182,79,normal
6895,175,78,fat
6896,173,37,thin
6897,146,41,normal
6898,130,57,fat
6899,200,59,thin
6900,192,42,thin
6901,169,64,normal
6902,128,39,normal
6903,147,77,fat
6904,148,45,normal
6905,171,51,thin
6906,199,52,thin
6907,138,53,fat
6908,126,60,fat
6909,171,71,normal
6910,172,67,normal
6911,138,70,fat
6912,198,49,thin
6913,129,67,fat
6914,175,35,thin
6915,184,41,thin
6916,120,39,fat
6917,145,54,fat
6918,173,38,thin
6919,154,73,fat
6920,173,40,thin
6921,134,42,normal
6922,192,73,normal
6923,164,69,fat
6924,131,66,fat
6925,175,78,fat
6926,150,64,fat
6927,184,77,normal
6928,179,46,thin
6929,126,76,fat
6930,197,46,thin
6931,174,67,normal
6932,144,48,normal
6933,195,72,normal
6934,179,37,thin
6935,151,50,normal
6936,142,71,fat
6937,177,60,normal
6938,124,47,fat
6939,179,35,thin
6940,176,61,normal
6941,184,58,thin
6942,146,77,fat
6943,159,61,normal
6944,132,56,fat
6945,191,76,normal
6946,158,49,normal
6947,167,43,thin
6948,187,73,normal
6949,187,67,normal
6950,124,37,normal
6951,193,43,thin
6952,161,47,thin
6953,199,42,thin
6954,146,39,thin
6955,172,76,fat
6956,174,37,thin
6957,137,53,fat
6958,163,59,normal
6959,164,44,thin
6960,197,39,thin
6961,139,60,fat
6962,168,49,thin
6963,190,72,normal
6964,138,43,normal
6965,155,49,normal
6966,169,41,thin
6967,150,70,fat
6968,142,36,thin
6969,176,74,normal
6970,190,41,thin
6971,186,50,thin
6972,177,62,normal
6973,195,56,thin
6974,165,74,fat
6975,193,50,thin
6976,120,76,fat
6977,153,53,normal
6978,147,68,fat
6979,137,54,fat
6980,200,69,thin
6981,127,53,fat
6982,167,70,fat
6983,165,76,fat
6984,134,76,fat
6985,162,57,normal
6986,157,58,normal
6987,125,45,fat
6988,167,41,thin
6989,129,77,fat
6990,166,78,fat
6991,149,71,fat
6992,157,40,thin
6993,120,55,fat
6994,187,51,thin
6995,154,35,thin
6996,142,48,normal
6997,170,48,thin
6998,161,75,fat
6999,183,48,thin
7000,148,79,fat
7001,138,37,normal
7002,182,50,thin
7003,195,49,thin
7004,192,67,thin
7005,168,39,thin
7006,181,67,normal
7007,133,62,fat
7008,145,71,fat
7009,163,46,thin
7010,179,65,normal
7011,164,78,fat
7012,184,54,thin
7013,144,46,normal
7014,126,35,normal
7015,125,38,normal
7016,185,35,thin
7017,170,51,thin
7018,181,42,thin
7019,140,72,fat
7020,128,41,fat
7021,157,45,thin
7022,143,49,normal
7023,176,65,normal
7024,148,52,normal
7025,154,56,normal
7026,171,55,normal
7027,178,54,thin
7028,173,49,thin
7029,154,53,normal
7030,168,65,normal
7031,132,64,fat
7032,173,61,normal
7033,200,57,thin
7034,136,74,fat
7035,151,50,normal
7036,145,57,fat
7037,179,48,thin
7038,144,39,normal
7039,167,48,thin
7040,125,78,fat
7041,189,49,thin
7042,184,55,thin
7043,140,52,fat
7044,165,72,fat
7045,121,73,fat
7046,129,76,fat
7047,172,40,thin
7048,141,37,normal
7049,125,80,fat
7050,143,77,fat
7051,149,56,fat
7052,186,79,normal
7053,179,52,thin
7054,179,64,normal
7055,156,38,thin
7056,193,79,normal
7057,135,47,fat
7058,155,61,fat
7059,195,42,thin
7060,176,55,thin
7061,182,78,normal
7062,177,71,normal
7063,183,79,normal
7064,145,58,fat
7065,187,71,normal
7066,123,46,fat
7067,193,64,thin
7068,150,75,fat
7069,158,57,normal
7070,185,56,thin
7071,152,42,thin
7072,157,70,fat
7073,192,65,thin
7074,123,66,fat
7075,199,78,normal
7076,180,75,normal
7077,145,72,fat
7078,158,78,fat
7079,150,78,fat
7080,174,35,thin
7081,159,50,normal
7082,134,67,fat
7083,151,38,thin
7084,125,45,fat
7085,156,59,normal
7086,123,75,fat
7087,152,76,fat
7088,148,72,fat
7089,167,70,fat
7090,164,61,normal
7091,123,66,fat
7092,125,55,fat
7093,188,67,normal
7094,121,66,fat
7095,133,74,fat
7096,164,36,thin
7097,133,38,normal
7098,183,61,thin
7099,150,50,normal
7100,192,68,thin
7101,168,51,thin
7102,149,40,thin
7103,134,50,fat
7104,166,56,normal
7105,167,67,normal
7106,142,51,fat
7107,156,67,fat
7108,146,77,fat
7109,145,70,fat
7110,187,60,thin
7111,163,57,normal
7112,167,52,normal
7113,128,43,fat
7114,164,63,normal
7115,145,47,normal
7116,159,67,fat
7117,171,41,thin
7118,175,76,normal
7119,140,39,normal
7120,131,78,fat
7121,129,42,fat
7122,160,47,thin
7123,200,64,thin
7124,170,80,fat
7125,188,70,normal
7126,186,70,normal
7127,130,76,fat
7128,199,74,normal
7129,133,64,fat
7130,140,36,thin
7131,141,74,fat
7132,137,68,fat
7133,192,79,normal
7134,134,52,fat
7135,131,57,fat
7136,132,47,fat
7137,139,48,normal
7138,129,43,fat
7139,122,78,fat
7140,187,75,normal
7141,155,53,normal
7142,184,53,thin
7143,135,41,normal
7144,143,45,normal
7145,134,63,fat
7146,169,66,normal
7147,179,45,thin
7148,179,56,thin
7149,157,37,thin
7150,139,63,fat
7151,161,64,normal
7152,179,41,thin
7153,127,41,fat
7154,197,72,normal
7155,183,56,thin
7156,174,80,fat
7157,176,70,normal
7158,186,63,thin
7159,186,68,normal
7160,171,38,thin
7161,194,45,thin
7162,159,36,thin
7163,193,46,thin
7164,137,50,fat
7165,180,63,normal
7166,179,75,normal
7167,153,40,thin
7168,164,48,thin
7169,167,56,normal
7170,197,53,thin
7171,188,37,thin
7172,197,38,thin
7173,197,48,thin
7174,145,62,fat
7175,147,67,fat
7176,126,61,fat
7177,138,39,normal
7178,143,60,fat
7179,170,54,normal
7180,149,41,thin
7181,146,60,fat
7182,188,35,thin
7183,170,61,normal
7184,154,52,normal
7185,186,56,thin
7186,124,55,fat
7187,182,66,normal
7188,142,47,normal
7189,160,52,normal
7190,136,70,fat
7191,167,75,fat
7192,144,40,normal
7193,177,68,normal
7194,130,77,fat
7195,126,52,fat
7196,162,55,normal
7197,131,53,fat
7198,122,62,fat
7199,145,65,fat
7200,138,55,fat
7201,142,42,normal
7202,136,41,normal
7203,149,59,fat
7204,183,66,normal
7205,152,43,normal
7206,183,50,thin
7207,156,77,fat
7208,178,47,thin
7209,155,45,normal
7210,147,42,normal
7211,120,80,fat
7212,188,55,thin
7213,176,50,thin
7214,199,47,thin
7215,141,78,fat
7216,184,39,thin
7217,186,59,thin
7218,197,73,normal
7219,131,62,fat
7220,192,60,thin
7221,183,61,thin
7222,190,70,normal
7223,198,52,thin
7224,197,58,thin
7225,167,77,fat
7226,127,65,fat
7227,175,77,fat
7228,133,60,fat
7229,131,48,fat
7230,147,79,fat
7231,174,61,normal
7232,184,43,thin
7233,133,63,fat
7234,158,53,normal
7235,193,45,thin
7236,139,48,normal
7237,147,51,normal
7238,156,45,thin
7239,175,51,thin
7240,192,52,thin
7241,125,62,fat
7242,146,67,fat
7243,186,58,thin
7244,153,73,fat
7245,143,53,fat
7246,195,67,thin
7247,166,73,fat
7248,188,36,thin
7249,167,62,normal
7250,138,66,fat
7251,146,39,thin
7252,158,42,thin
7253,132,61,fat
7254,134,64,fat
7255,121,70,fat
7256,170,54,normal
7257,176,65,normal
7258,173,70,normal
7259,161,62,normal
7260,123,37,normal
7261,156,40,thin
7262,138,79,fat
7263,132,50,fat
7264,200,47,thin
7265,189,55,thin
7266,181,56,thin
7267,196,62,thin
7268,178,36,thin
7269,128,79,fat
7270,155,58,normal
7271,157,73,fat
7272,183,56,thin
7273,160,70,fat
7274,165,51,normal
7275,131,52,fat
7276,143,36,thin
7277,127,38,normal
7278,176,38,thin
7279,158,52,normal
7280,177,74,normal
7281,145,39,normal
7282,128,70,fat
7283,146,40,normal
7284,134,40,normal
7285,175,75,normal
7286,153,68,fat
7287,122,35,normal
7288,128,59,fat
7289,158,79,fat
7290,197,61,thin
7291,169,70,normal
7292,140,38,normal
7293,175,79,fat
7294,154,75,fat
7295,134,42,normal
7296,134,76,fat
7297,196,70,thin
7298,163,69,fat
7299,141,49,normal
7300,145,50,normal
7301,122,73,fat
7302,189,74,normal
7303,183,41,thin
7304,171,77,fat
7305,174,57,normal
7306,140,41,normal
7307,165,70,fat
7308,150,79,fat
7309,138,47,normal
7310,133,67,fat
7311,160,58,normal
7312,142,64,fat
7313,166,46,thin
7314,140,36,thin
7315,174,55,thin
7316,193,48,thin
7317,188,51,thin
7318,126,48,fat
7319,186,65,normal
7320,168,65,normal
7321,127,79,fat
7322,124,74,fat
7323,144,40,normal
7324,136,50,fat
7325,130,42,normal
7326,174,71,normal
7327,129,69,fat
7328,159,39,thin
7329,193,56,thin
7330,167,72,fat
7331,132,76,fat
7332,195,65,thin
7333,179,35,thin
7334,159,62,normal
7335,198,37,thin
7336,148,45,normal
7337,152,39,thin
7338,175,59,normal
7339,161,46,thin
7340,161,59,normal
7341,134,39,normal
7342,197,55,thin
7343,155,56,normal
7344,161,71,fat
7345,197,80,normal
7346,177,44,thin
7347,142,68,fat
7348,175,56,thin
7349,164,65,normal
7350,149,75,fat
7351,130,76,fat
7352,184,50,thin
7353,162,72,fat
7354,191,70,normal
7355,131,41,normal
7356,160,58,normal
7357,192,58,thin
7358,184,76,normal
7359,165,56,normal
7360,190,79,normal
7361,165,69,fat
7362,194,45,thin
7363,182,68,normal
7364,187,67,normal
7365,178,58,thin
7366,156,78,fat
7367,174,49,thin
7368,123,54,fat
7369,174,80,fat
7370,147,77,fat
7371,140,40,normal
7372,188,73,normal
7373,194,72,normal
7374,184,78,normal
7375,149,75,fat
7376,200,71,thin
7377,139,64,fat
7378,143,51,normal
7379,145,56,fat
7380,125,48,fat
7381,193,39,thin
7382,120,47,fat
7383,123,61,fat
7384,180,68,normal
7385,135,75,fat
7386,151,65,fat
7387,196,46,thin
7388,197,58,thin
7389,120,67,fat
7390,136,59,fat
7391,193,37,thin
7392,146,61,fat
7393,125,47,fat
7394,195,74,normal
7395,133,80,fat
7396,128,71,fat
7397,142,50,normal
7398,183,74,normal
7399,188,70,normal
7400,128,38,normal
7401,190,72,normal
7402,167,51,thin
7403,190,65,thin
7404,137,77,fat
7405,125,49,fat
7406,175,77,fat
7407,158,35,thin
7408,188,70,normal
7409,198,73,normal
7410,156,41,thin
7411,177,64,normal
7412,134,46,fat
7413,169,37,thin
7414,147,39,thin
7415,133,53,fat
7416,172,40,thin
7417,132,45,fat
7418,199,37,thin
7419,136,69,fat
7420,131,75,fat
7421,168,63,normal
7422,187,59,thin
7423,163,80,fat
7424,197,62,thin
7425,190,62,thin
7426,185,66,normal
7427,140,73,fat
7428,174,54,thin
7429,144,77,fat
7430,168,54,normal
7431,191,53,thin
7432,131,66,fat
7433,155,60,normal
7434,158,43,thin
7435,126,65,fat
7436,185,44,thin
7437,129,68,fat
7438,178,67,normal
7439,133,52,fat
7440,159,46,thin
7441,137,38,normal
7442,123,46,fat
7443,139,78,fat
7444,161,72,fat
7445,166,73,fat
7446,149,44,normal
7447,176,37,thin
7448,154,69,fat
7449,169,38,thin
7450,154,45,normal
7451,187,77,normal
7452,120,46,fat
7453,184,64,normal
7454,140,38,normal
7455,139,62,fat
7456,190,48,thin
7457,139,58,fat
7458,168,35,thin
7459,181,60,thin
7460,143,35,thin
7461,187,73,normal
7462,158,51,normal
7463,156,62,fat
7464,164,67,normal
7465,169,53,normal
7466,131,53,fat
7467,180,46,thin
7468,167,55,normal
7469,185,78,normal
7470,175,60,normal
7471,187,66,normal
7472,152,69,fat
7473,167,43,thin
7474,200,80,normal
7475,120,66,fat
7476,178,80,fat
7477,144,40,normal
7478,168,63,normal
7479,173,47,thin
7480,178,56,thin
7481,198,65,thin
7482,181,65,normal
7483,122,56,fat
7484,154,80,fat
7485,179,47,thin
7486,196,63,thin
7487,182,56,thin
7488,123,72,fat
7489,169,73,fat
7490,150,74,fat
7491,133,71,fat
7492,132,41,normal
7493,135,62,fat
7494,130,39,normal
7495,162,44,thin
7496,123,56,fat
7497,160,57,normal
7498,189,46,thin
7499,178,66,normal
7500,126,39,normal
7501,153,66,fat
7502,129,78,fat
7503,128,68,fat
7504,191,57,thin
7505,142,80,fat
7506,170,39,thin
7507,194,61,thin
7508,171,64,normal
7509,174,78,fat
7510,120,79,fat
7511,150,73,fat
7512,171,72,normal
7513,182,75,normal
7514,157,61,normal
7515,165,54,normal
7516,128,43,fat
7517,167,66,normal
7518,200,42,thin
7519,190,45,thin
7520,200,76,normal
7521,166,69,fat
7522,186,63,thin
7523,157,55,normal
7524,195,66,thin
7525,167,70,fat
7526,124,38,normal
7527,135,43,normal
7528,178,44,thin
7529,163,55,normal
7530,150,65,fat
7531,197,37,thin
7532,164,71,fat
7533,121,74,fat
7534,156,48,normal
7535,159,79,fat
7536,157,53,normal
7537,196,68,thin
7538,138,61,fat
7539,192,56,thin
7540,185,53,thin
7541,152,49,normal
7542,146,36,thin
7543,173,80,fat
7544,122,75,fat
7545,180,54,thin
7546,179,69,normal
7547,185,72,normal
7548,155,35,thin
7549,138,68,fat
7550,139,36,normal
7551,162,71,fat
7552,184,59,thin
7553,195,37,thin
7554,138,59,fat
7555,146,53,normal
7556,122,45,fat
7557,193,35,thin
7558,122,78,fat
7559,185,62,thin
7560,181,72,normal
7561,142,53,fat
7562,126,60,fat
7563,146,77,fat
7564,143,58,fat
7565,198,69,thin
7566,183,65,normal
7567,187,44,thin
7568,138,76,fat
7569,165,54,normal
7570,187,50,thin
7571,147,79,fat
7572,132,45,fat
7573,120,66,fat
7574,185,68,normal
7575,159,58,normal
7576,142,73,fat
7577,162,53,normal
7578,130,56,fat
7579,158,54,normal
7580,183,58,thin
7581,151,61,fat
7582,121,44,fat
7583,141,37,normal
7584,193,70,normal
7585,179,78,normal
7586,159,66,fat
7587,189,77,normal
7588,181,41,thin
7589,124,40,fat
7590,159,55,normal
7591,161,68,fat
7592,135,59,fat
7593,164,47,thin
7594,169,48,thin
7595,163,55,normal
7596,170,39,thin
7597,126,62,fat
7598,177,66,normal
7599,187,78,normal
7600,130,57,fat
7601,143,78,fat
7602,194,51,thin
7603,127,53,fat
7604,195,63,thin
7605,127,63,fat
7606,185,47,thin
7607,142,37,thin
7608,170,79,fat
7609,141,49,normal
7610,151,66,fat
7611,148,68,fat
7612,148,77,fat
7613,151,46,normal
7614,121,59,fat
7615,143,42,normal
7616,124,48,fat
7617,180,35,thin
7618,180,72,normal
7619,148,36,thin
7620,183,47,thin
7621,199,71,thin
7622,135,38,normal
7623,128,37,normal
7624,127,73,fat
7625,141,69,fat
7626,197,35,thin
7627,177,67,normal
7628,160,48,normal
7629,187,61,thin
7630,148,45,normal
7631,177,66,normal
7632,198,46,thin
7633,146,56,fat
7634,191,80,normal
7635,184,56,thin
7636,176,38,thin
7637,128,58,fat
7638,146,64,fat
7639,178,42,thin
7640,174,41,thin
7641,124,49,fat
7642,169,49,thin
7643,186,66,normal
7644,139,41,normal
7645,181,49,thin
7646,163,40,thin
7647,154,69,fat
7648,150,58,fat
7649,183,66,normal
7650,151,35,thin
7651,175,73,normal
7652,174,47,thin
7653,149,57,fat
7654,163,36,thin
7655,149,36,thin
7656,154,50,normal
7657,199,66,thin
7658,164,37,thin
7659,154,67,fat
7660,149,44,normal
7661,128,39,normal
7662,173,64,normal
7663,127,57,fat
7664,169,45,thin
7665,158,71,fat
7666,154,67,fat
7667,156,50,normal
7668,195,74,normal
7669,143,59,fat
7670,125,74,fat
7671,135,37,normal
7672,121,36,normal
7673,125,57,fat
7674,165,46,thin
7675,189,51,thin
7676,144,73,fat
7677,173,77,fat
7678,136,55,fat
7679,158,55,normal
7680,187,66,normal
7681,132,75,fat
7682,135,36,normal
7683,133,39,normal
7684,131,70,fat
7685,198,55,thin
7686,124,42,fat
7687,195,54,thin
7688,184,80,normal
7689,153,40,thin
7690,134,42,normal
7691,181,54,thin
7692,173,77,fat
7693,131,55,fat
7694,159,38,thin
7695,196,76,normal
7696,181,69,normal
7697,127,55,fat
7698,173,53,thin
7699,122,79,fat
7700,170,52,thin
7701,164,51,normal
7702,146,69,fat
7703,169,54,normal
7704,161,74,fat
7705,160,61,normal
7706,152,43,normal
7707,174,66,normal
7708,130,52,fat
7709,120,43,fat
7710,183,51,thin
7711,126,67,fat
7712,172,44,thin
7713,172,74,fat
7714,131,54,fat
7715,153,54,normal
7716,199,74,normal
7717,145,71,fat
7718,196,74,normal
7719,185,57,thin
7720,145,75,fat
7721,124,79,fat
7722,167,42,thin
7723,163,67,fat
7724,124,80,fat
7725,158,54,normal
7726,168,66,normal
7727,199,64,thin
7728,188,71,normal
7729,122,67,fat
7730,172,80,fat
7731,158,36,thin
7732,126,80,fat
7733,191,67,thin
7734,172,60,normal
7735,158,51,normal
7736,135,53,fat
7737,173,73,normal
7738,146,47,normal
7739,149,49,normal
7740,192,42,thin
7741,149,62,fat
7742,185,41,thin
7743,185,62,thin
7744,153,48,normal
7745,200,69,thin
7746,150,42,normal
7747,157,66,fat
7748,200,74,normal
7749,123,37,normal
7750,126,60,fat
7751,191,52,thin
7752,127,39,normal
7753,162,56,normal
7754,133,46,fat
7755,158,68,fat
7756,160,53,normal
7757,184,78,normal
7758,148,42,normal
7759,143,70,fat
7760,159,65,fat
7761,186,73,normal
7762,169,64,normal
7763,177,38,thin
7764,130,73,fat
7765,149,49,normal
7766,156,55,normal
7767,145,36,thin
7768,199,54,thin
7769,195,52,thin
7770,125,41,fat
7771,187,57,thin
7772,133,78,fat
7773,197,41,thin
7774,180,57,thin
7775,125,58,fat
7776,196,52,thin
7777,123,42,fat
7778,148,51,normal
7779,187,51,thin
7780,151,71,fat
7781,191,52,thin
7782,170,74,fat
7783,164,77,fat
7784,189,38,thin
7785,146,67,fat
7786,123,40,fat
7787,162,61,normal
7788,146,38,thin
7789,158,56,normal
7790,160,61,normal
7791,156,51,normal
7792,173,56,normal
7793,162,39,thin
7794,146,55,fat
7795,183,77,normal
7796,151,35,thin
7797,177,75,normal
7798,147,52,normal
7799,177,59,normal
7800,194,53,thin
7801,169,59,normal
7802,137,47,fat
7803,159,77,fat
7804,191,72,normal
7805,148,39,thin
7806,162,38,thin
7807,188,60,thin
7808,177,56,thin
7809,134,80,fat
7810,131,55,fat
7811,186,47,thin
7812,164,76,fat
7813,144,43,normal
7814,146,69,fat
7815,158,59,normal
7816,147,55,fat
7817,133,62,fat
7818,182,58,thin
7819,151,77,fat
7820,140,74,fat
7821,168,42,thin
7822,133,42,normal
7823,141,35,thin
7824,145,47,normal
7825,151,41,thin
7826,189,79,normal
7827,154,43,thin
7828,184,44,thin
7829,144,80,fat
7830,152,59,fat
7831,179,62,normal
7832,136,70,fat
7833,142,55,fat
7834,175,62,normal
7835,178,52,thin
7836,129,40,normal
7837,133,45,fat
7838,135,66,fat
7839,131,77,fat
7840,125,59,fat
7841,155,51,normal
7842,120,67,fat
7843,157,66,fat
7844,177,73,normal
7845,181,71,normal
7846,190,49,thin
7847,166,65,normal
7848,145,45,normal
7849,188,72,normal
7850,141,37,normal
7851,152,40,thin
7852,138,56,fat
7853,160,70,fat
7854,132,43,normal
7855,176,45,thin
7856,185,57,thin
7857,125,54,fat
7858,200,61,thin
7859,152,36,thin
7860,183,63,normal
7861,133,53,fat
7862,193,54,thin
7863,153,66,fat
7864,160,68,fat
7865,199,78,normal
7866,157,76,fat
7867,152,72,fat
7868,125,43,fat
7869,188,77,normal
7870,149,40,thin
7871,150,49,normal
7872,192,66,thin
7873,155,77,fat
7874,169,63,normal
7875,142,71,fat
7876,136,58,fat
7877,168,74,fat
7878,122,63,fat
7879,188,79,normal
7880,179,57,thin
7881,161,67,fat
7882,181,51,thin
7883,199,43,thin
7884,144,50,normal
7885,174,51,thin
7886,170,42,thin
7887,137,36,normal
7888,196,68,thin
7889,137,38,normal
7890,179,54,thin
7891,186,36,thin
7892,161,39,thin
7893,146,61,fat
7894,163,35,thin
7895,123,67,fat
7896,131,78,fat
7897,172,58,normal
7898,188,59,thin
7899,124,70,fat
7900,146,72,fat
7901,128,79,fat
7902,164,56,normal
7903,148,41,normal
7904,170,73,fat
7905,186,65,normal
7906,147,56,fat
7907,145,35,thin
7908,140,64,fat
7909,194,40,thin
7910,192,56,thin
7911,194,72,normal
7912,158,56,normal
7913,154,59,normal
7914,131,69,fat
7915,139,69,fat
7916,138,72,fat
7917,179,43,thin
7918,132,49,fat
7919,192,54,thin
7920,173,49,thin
7921,169,41,thin
7922,163,39,thin
7923,161,48,normal
7924,191,71,normal
7925,122,71,fat
7926,122,52,fat
7927,130,80,fat
7928,128,73,fat
7929,182,63,normal
7930,168,36,thin
7931,187,66,normal
7932,196,50,thin
7933,175,65,normal
7934,165,62,normal
7935,174,78,fat
7936,121,71,fat
7937,165,38,thin
7938,140,71,fat
7939,162,57,normal
7940,198,74,normal
7941,126,54,fat
7942,174,38,thin
7943,179,46,thin
7944,170,50,thin
7945,128,36,normal
7946,157,58,normal
7947,148,38,thin
7948,127,65,fat
7949,196,65,thin
7950,157,76,fat
7951,147,59,fat
7952,191,39,thin
7953,157,54,normal
7954,145,41,normal
7955,164,79,fat
7956,160,57,normal
7957,170,54,normal
7958,137,61,fat
7959,154,63,fat
7960,153,61,fat
7961,121,58,fat
7962,193,64,thin
7963,160,51,normal
7964,182,46,thin
7965,188,54,thin
7966,151,55,normal
7967,153,46,normal
7968,169,40,thin
7969,194,75,normal
7970,123,78,fat
7971,162,75,fat
7972,179,73,normal
7973,167,57,normal
7974,187,71,normal
7975,141,46,normal
7976,191,55,thin
7977,128,44,fat
7978,136,44,normal
7979,196,57,thin
7980,194,56,thin
7981,151,78,fat
7982,174,67,normal
7983,126,67,fat
7984,125,78,fat
7985,120,45,fat
7986,199,64,thin
7987,171,79,fat
7988,178,39,thin
7989,131,47,fat
7990,177,50,thin
7991,140,72,fat
7992,147,42,normal
7993,161,71,fat
7994,122,53,fat
7995,153,39,thin
7996,148,67,fat
7997,145,61,fat
7998,146,35,thin
7999,123,72,fat
8000,131,74,fat
8001,129,70,fat
8002,199,64,thin
8003,136,39,normal
8004,164,38,thin
8005,193,49,thin
8006,188,59,thin
8007,163,75,fat
8008,143,73,fat
8009,134,71,fat
8010,121,65,fat
8011,150,62,fat
8012,144,53,fat
8013,127,71,fat
8014,131,38,normal
8015,133,37,normal
8016,157,78,fat
8017,187,50,thin
8018,139,73,fat
8019,121,36,normal
8020,179,77,normal
8021,128,59,fat
8022,186,77,normal
8023,173,44,thin
8024,123,80,fat
8025,166,73,fat
8026,162,57,normal
8027,181,76,normal
8028,153,76,fat
8029,193,38,thin
8030,141,65,fat
8031,129,75,fat
8032,155,35,thin
8033,123,58,fat
8034,194,38,thin
8035,185,64,normal
8036,196,67,thin
8037,120,53,fat
8038,179,76,normal
8039,153,73,fat
8040,121,55,fat
8041,194,71,normal
8042,195,73,normal
8043,181,71,normal
8044,143,71,fat
8045,177,62,normal
8046,165,41,thin
8047,174,75,normal
8048,150,45,normal
8049,160,73,fat
8050,156,49,normal
8051,181,40,thin
8052,159,53,normal
8053,161,78,fat
8054,135,45,normal
8055,172,40,thin
8056,166,61,normal
8057,160,57,normal
8058,144,73,fat
8059,190,61,thin
8060,139,76,fat
8061,125,79,fat
8062,160,49,normal
8063,188,40,thin
8064,147,76,fat
8065,120,53,fat
8066,171,35,thin
8067,190,69,normal
8068,125,45,fat
8069,121,53,fat
8070,144,41,normal
8071,165,54,normal
8072,188,72,normal
8073,122,68,fat
8074,173,55,thin
8075,135,75,fat
8076,138,68,fat
8077,126,57,fat
8078,134,62,fat
8079,181,74,normal
8080,192,75,normal
8081,194,60,thin
8082,161,37,thin
8083,159,52,normal
8084,135,45,normal
8085,199,69,thin
8086,122,58,fat
8087,178,60,normal
8088,173,64,normal
8089,199,48,thin
